;;;;;;;;;;;;x,,,,,,,,,,,,,
return_core_on_title;Enable 'Return Cores' decisions;;;;;;;;;;;;x,,
return_cores_X00_desc;We hold provinces that Franconia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X01_title;Return cores to Tunisia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X01_desc;We hold provinces that Tunisia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X02_title;Return cores to Chad;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X02_desc;We hold provinces that Chad has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X03_title;Return cores to Pagan-Ava;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X03_desc;We hold provinces that Pagan-Ava has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X04_title;Return cores to Warmia-Masuria;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X04_desc;We hold provinces that Warmia-Masuria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X05_title;Return cores to Metz Canton;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X05_desc;We hold provinces that Metz Canton has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X06_title;Return cores to Freistaadt Baden;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X06_desc;We hold provinces that Freistaadt Baden has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X07_title;Return cores to Wojew0dztwo Zaporo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X07_desc;We hold provinces that Wojew0dztwo Zaporo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X08_title;Return cores to Manchu Protectorate;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X08_desc;We hold provinces that Manchu Protectorate has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X09_title;Return cores to Tondo Protectorate;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X09_desc;We hold provinces that Tondo Protectorate has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X10_title;Return cores to RSC Filipinene;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X10_desc;We hold provinces that RSC Filipinene has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X11_title;Return cores to Spanish Philipines;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X11_desc;We hold provinces that Spanish Philipines has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X12_title;Return cores to Ankara Province;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X12_desc;We hold provinces that Ankara Province has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X13_title;Return cores to M0nchvanien;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X13_desc;We hold provinces that M0nchvanien has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X14_title;Return cores to Deseret;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X14_desc;We hold provinces that Deseret has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X15_title;Return cores to León;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X15_desc;We hold provinces that León has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X16_title;Return cores to Mamluks;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X16_desc;We hold provinces that Mamluks has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X17_title;Return cores to Amins;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X17_desc;We hold provinces that Amins has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X18_title;Return cores to Lesser Württemberg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X18_desc;We hold provinces that Lesser Württemberg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X19_title;Return cores to Buryat;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X19_desc;We hold provinces that Buryat has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X20_title;Return cores to Tatars;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X20_desc;We hold provinces that Tatars has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X21_title;Return cores to Udayagiris;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X21_desc;We hold provinces that Udayagiris has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X22_title;Return cores to Minden;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X22_desc;We hold provinces that Minden has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XAL_title;Return cores to Xalisco;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XAL_desc;We hold provinces that Xalisco has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XIU_title;Return cores to Xiu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XIU_desc;We hold provinces that Xiu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XMA_title;Return cores to Madurai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XMA_desc;We hold provinces that Madurai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YAN_title;Return cores to Yan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YAN_desc;We hold provinces that Yan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YKA_title;Return cores to Yaka;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YKA_desc;We hold provinces that Yaka has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YKT_title;Return cores to Yokuts;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YKT_desc;We hold provinces that Yokuts has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YOK_title;Return cores to Yokotan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YOK_desc;We hold provinces that Yokotan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YRK_title;Return cores to Yarkand;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YRK_desc;We hold provinces that Yarkand has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZAP_title;Return cores to Zapotec;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZAP_desc;We hold provinces that Zapotec has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZUL_title;Return cores to Zulu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZUL_desc;We hold provinces that Zulu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZUN_title;Return cores to Dzungar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZUN_desc;We hold provinces that Dzungar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
